정류장명,시군구,읍면동,동내동명N,카카오맵,네이버맵,ARS,stop_id,lat,lon
회산교,창원시마산합포구,교방동,1,"https://map.kakao.com/link/map/%ED%9A%8C%EC%82%B0%EA%B5%90,35.2159584,128.5705372",https://map.naver.com/p?lng=128.5705372&lat=35.2159584&zoom=18,407223,CWB379001021,35.215958,128.570537
문화동,창원시마산합포구,문화동,2,"https://map.kakao.com/link/map/%EB%AC%B8%ED%99%94%EB%8F%99,35.1842462,128.5602673",https://map.naver.com/p?lng=128.5602673&lat=35.1842462&zoom=18,300106,CWB379001394,35.184246,128.560267
문화동,창원시마산합포구,문화동,2,"https://map.kakao.com/link/map/%EB%AC%B8%ED%99%94%EB%8F%99,35.1845804,128.5602312",https://map.naver.com/p?lng=128.5602312&lat=35.1845804&zoom=18,300105,CWB379001392,35.18458,128.560231
제일여고,창원시마산합포구,문화동,2,"https://map.kakao.com/link/map/%EC%A0%9C%EC%9D%BC%EC%97%AC%EA%B3%A0,35.1879694,128.5575532",https://map.naver.com/p?lng=128.5575532&lat=35.1879694&zoom=18,301104,CWB379001370,35.187969,128.557553
제일여고,창원시마산합포구,문화동,2,"https://map.kakao.com/link/map/%EC%A0%9C%EC%9D%BC%EC%97%AC%EA%B3%A0,35.1880724,128.5574612",https://map.naver.com/p?lng=128.5574612&lat=35.1880724&zoom=18,301103,CWB379001369,35.188072,128.557461
평화아파트,창원시마산합포구,문화동,2,"https://map.kakao.com/link/map/%ED%8F%89%ED%99%94%EC%95%84%ED%8C%8C%ED%8A%B8,35.1860076,128.5579773",https://map.naver.com/p?lng=128.5579773&lat=35.1860076&zoom=18,301102,CWB379001385,35.186008,128.557977
평화아파트,창원시마산합포구,문화동,2,"https://map.kakao.com/link/map/%ED%8F%89%ED%99%94%EC%95%84%ED%8C%8C%ED%8A%B8,35.1858864,128.5581341",https://map.naver.com/p?lng=128.5581341&lat=35.1858864&zoom=18,301101,CWB379001387,35.185886,128.558134
마산중앙고등학교,창원시마산합포구,반월중앙동,2,"https://map.kakao.com/link/map/%EB%A7%88%EC%82%B0%EC%A4%91%EC%95%99%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90,35.1906504,128.5589862",https://map.naver.com/p?lng=128.5589862&lat=35.1906504&zoom=18,301106,CWB379001343,35.19065,128.558986
마산중앙고등학교,창원시마산합포구,반월중앙동,2,"https://map.kakao.com/link/map/%EB%A7%88%EC%82%B0%EC%A4%91%EC%95%99%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90,35.1909764,128.5590602",https://map.naver.com/p?lng=128.5590602&lat=35.1909764&zoom=18,301105,CWB379001341,35.190976,128.55906
신월경남아파트,창원시마산합포구,반월중앙동,2,"https://map.kakao.com/link/map/%EC%8B%A0%EC%9B%94%EA%B2%BD%EB%82%A8%EC%95%84%ED%8C%8C%ED%8A%B8,35.1930122,128.561077",https://map.naver.com/p?lng=128.561077&lat=35.1930122&zoom=18,301108,CWB379001327,35.193012,128.561077
신월경남아파트,창원시마산합포구,반월중앙동,2,"https://map.kakao.com/link/map/%EC%8B%A0%EC%9B%94%EA%B2%BD%EB%82%A8%EC%95%84%ED%8C%8C%ED%8A%B8,35.1931114,128.5609742",https://map.naver.com/p?lng=128.5609742&lat=35.1931114&zoom=18,301107,CWB379001324,35.193111,128.560974
산호동,창원시마산합포구,산호동,2,"https://map.kakao.com/link/map/%EC%82%B0%ED%98%B8%EB%8F%99,35.214486,128.5866928",https://map.naver.com/p?lng=128.5866928&lat=35.214486&zoom=18,321920,CWB379001038,35.214486,128.586693
산호동,창원시마산합포구,산호동,2,"https://map.kakao.com/link/map/%EC%82%B0%ED%98%B8%EB%8F%99,35.2146337,128.5865546",https://map.naver.com/p?lng=128.5865546&lat=35.2146337&zoom=18,321921,CWB379001031,35.214634,128.586555
신세계백화점,창원시마산합포구,산호동,2,"https://map.kakao.com/link/map/%EC%8B%A0%EC%84%B8%EA%B3%84%EB%B0%B1%ED%99%94%EC%A0%90,35.2195955,128.5871657",https://map.naver.com/p?lng=128.5871657&lat=35.2195955&zoom=18,321922,CWB379000955,35.219596,128.587166
신세계백화점,창원시마산합포구,산호동,2,"https://map.kakao.com/link/map/%EC%8B%A0%EC%84%B8%EA%B3%84%EB%B0%B1%ED%99%94%EC%A0%90,35.2188747,128.5870619",https://map.naver.com/p?lng=128.5870619&lat=35.2188747&zoom=18,321923,CWB379000951,35.218875,128.587062
야구장앞홈플러스,창원시마산합포구,산호동,1,"https://map.kakao.com/link/map/%EC%95%BC%EA%B5%AC%EC%9E%A5%EC%95%9E%ED%99%88%ED%94%8C%EB%9F%AC%EC%8A%A4,35.2222148,128.5849428",https://map.naver.com/p?lng=128.5849428&lat=35.2222148&zoom=18,308601,CWB379000903,35.222215,128.584943
KT마산점,창원시마산합포구,오동동,1,"https://map.kakao.com/link/map/KT%EB%A7%88%EC%82%B0%EC%A0%90,35.2035894,128.5722024",https://map.naver.com/p?lng=128.5722024&lat=35.2035894&zoom=18,300128,CWB379001218,35.203589,128.572202
부림시장,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/%EB%B6%80%EB%A6%BC%EC%8B%9C%EC%9E%A5,35.2061467,128.5731025",https://map.naver.com/p?lng=128.5731025&lat=35.2061467&zoom=18,300121,CWB379001168,35.206147,128.573102
부림시장,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/%EB%B6%80%EB%A6%BC%EC%8B%9C%EC%9E%A5,35.2061438,128.5733221",https://map.naver.com/p?lng=128.5733221&lat=35.2061438&zoom=18,300130,CWB379001171,35.206144,128.573322
북마산가구거리,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/%EB%B6%81%EB%A7%88%EC%82%B0%EA%B0%80%EA%B5%AC%EA%B1%B0%EB%A6%AC,35.2088615,128.5729481",https://map.naver.com/p?lng=128.5729481&lat=35.2088615&zoom=18,307203,CWB379001120,35.208862,128.572948
북마산가구거리,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/%EB%B6%81%EB%A7%88%EC%82%B0%EA%B0%80%EA%B5%AC%EA%B1%B0%EB%A6%AC,35.2107062,128.5724139",https://map.naver.com/p?lng=128.5724139&lat=35.2107062&zoom=18,307204,CWB379001095,35.210706,128.572414
어시장,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/%EC%96%B4%EC%8B%9C%EC%9E%A5,35.2048042,128.5777052",https://map.naver.com/p?lng=128.5777052&lat=35.2048042&zoom=18,321910,CWB379001199,35.204804,128.577705
어시장,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/%EC%96%B4%EC%8B%9C%EC%9E%A5,35.2034399,128.5753465",https://map.naver.com/p?lng=128.5753465&lat=35.2034399&zoom=18,321907,CWB379001219,35.20344,128.575346
오동교,창원시마산합포구,오동동,1,"https://map.kakao.com/link/map/%EC%98%A4%EB%8F%99%EA%B5%90,35.2079377,128.5812524",https://map.naver.com/p?lng=128.5812524&lat=35.2079377&zoom=18,321915,CWB379001139,35.207938,128.581252
오동동아구찜거리,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/%EC%98%A4%EB%8F%99%EB%8F%99%EC%95%84%EA%B5%AC%EC%B0%9C%EA%B1%B0%EB%A6%AC,35.2060562,128.5795282",https://map.naver.com/p?lng=128.5795282&lat=35.2060562&zoom=18,321913,CWB379002004,35.206056,128.579528
오동동아구찜거리,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/%EC%98%A4%EB%8F%99%EB%8F%99%EC%95%84%EA%B5%AC%EC%B0%9C%EA%B1%B0%EB%A6%AC,35.2058483,128.5789415",https://map.naver.com/p?lng=128.5789415&lat=35.2058483&zoom=18,321911,CWB379001173,35.205848,128.578942
마산여고,창원시마산합포구,완월동,2,"https://map.kakao.com/link/map/%EB%A7%88%EC%82%B0%EC%97%AC%EA%B3%A0,35.1968514,128.5620922",https://map.naver.com/p?lng=128.5620922&lat=35.1968514&zoom=18,301110,CWB379001294,35.196851,128.562092
마산여고,창원시마산합포구,완월동,2,"https://map.kakao.com/link/map/%EB%A7%88%EC%82%B0%EC%97%AC%EA%B3%A0,35.1968395,128.5619169",https://map.naver.com/p?lng=128.5619169&lat=35.1968395&zoom=18,301109,CWB379001298,35.19684,128.561917
완월동,창원시마산합포구,완월동,2,"https://map.kakao.com/link/map/%EC%99%84%EC%9B%94%EB%8F%99,35.1981014,128.5622722",https://map.naver.com/p?lng=128.5622722&lat=35.1981014&zoom=18,301112,CWB379001282,35.198101,128.562272
완월동,창원시마산합포구,완월동,2,"https://map.kakao.com/link/map/%EC%99%84%EC%9B%94%EB%8F%99,35.1980824,128.5621302",https://map.naver.com/p?lng=128.5621302&lat=35.1980824&zoom=18,301111,CWB379001283,35.198082,128.56213
"경남대,서중학교",창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EA%B2%BD%EB%82%A8%EB%8C%80%2C%EC%84%9C%EC%A4%91%ED%95%99%EA%B5%90,35.1791669,128.5584661",https://map.naver.com/p?lng=128.5584661&lat=35.1791669&zoom=18,300636,CWB379001419,35.179167,128.558466
"경남대,서중학교",창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EA%B2%BD%EB%82%A8%EB%8C%80%2C%EC%84%9C%EC%A4%91%ED%95%99%EA%B5%90,35.1793434,128.5582462",https://map.naver.com/p?lng=128.5582462&lat=35.1793434&zoom=18,300635,CWB379001418,35.179343,128.558246
고운초등학교,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EA%B3%A0%EC%9A%B4%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1717894,128.5619677",https://map.naver.com/p?lng=128.5619677&lat=35.1717894&zoom=18,300628,CWB379001452,35.171789,128.561968
고운초등학교,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EA%B3%A0%EC%9A%B4%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1713438,128.5622757",https://map.naver.com/p?lng=128.5622757&lat=35.1713438&zoom=18,300627,CWB379001451,35.171344,128.562276
월영1차아파트,창원시마산합포구,월영동,1,"https://map.kakao.com/link/map/%EC%9B%94%EC%98%811%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8,35.1743086,128.5591801",https://map.naver.com/p?lng=128.5591801&lat=35.1743086&zoom=18,314702,CWB379001441,35.174309,128.55918
월영동공원,창원시마산합포구,월영동,1,"https://map.kakao.com/link/map/%EC%9B%94%EC%98%81%EB%8F%99%EA%B3%B5%EC%9B%90,35.1736804,128.5592752",https://map.naver.com/p?lng=128.5592752&lat=35.1736804&zoom=18,314701,CWB379001443,35.17368,128.559275
해운초등학교,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%ED%95%B4%EC%9A%B4%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1757661,128.558648",https://map.naver.com/p?lng=128.558648&lat=35.1757661&zoom=18,314704,CWB379001437,35.175766,128.558648
해운초등학교,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%ED%95%B4%EC%9A%B4%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1757349,128.5584416",https://map.naver.com/p?lng=128.5584416&lat=35.1757349&zoom=18,314703,CWB379001435,35.175735,128.558442
약수터,창원시마산합포구,자산동,2,"https://map.kakao.com/link/map/%EC%95%BD%EC%88%98%ED%84%B0,35.206005,128.5615467",https://map.naver.com/p?lng=128.5615467&lat=35.206005&zoom=18,306114,CWB379001176,35.206005,128.561547
약수터,창원시마산합포구,자산동,2,"https://map.kakao.com/link/map/%EC%95%BD%EC%88%98%ED%84%B0,35.2065926,128.5619841",https://map.naver.com/p?lng=128.5619841&lat=35.2065926&zoom=18,306113,CWB379001164,35.206593,128.561984
한우아파트,창원시마산합포구,자산동,2,"https://map.kakao.com/link/map/%ED%95%9C%EC%9A%B0%EC%95%84%ED%8C%8C%ED%8A%B8,35.2010532,128.5595652",https://map.naver.com/p?lng=128.5595652&lat=35.2010532&zoom=18,315702,CWB379001256,35.201053,128.559565
한우아파트,창원시마산합포구,자산동,2,"https://map.kakao.com/link/map/%ED%95%9C%EC%9A%B0%EC%95%84%ED%8C%8C%ED%8A%B8,35.2013244,128.5592252",https://map.naver.com/p?lng=128.5592252&lat=35.2013244&zoom=18,315701,CWB379001248,35.201324,128.559225
자유무역지역정문,창원시마산합포구,합포동,2,"https://map.kakao.com/link/map/%EC%9E%90%EC%9C%A0%EB%AC%B4%EC%97%AD%EC%A7%80%EC%97%AD%EC%A0%95%EB%AC%B8,35.2093966,128.5830333",https://map.naver.com/p?lng=128.5830333&lat=35.2093966&zoom=18,321916,CWB379001114,35.209397,128.583033
자유무역지역정문,창원시마산합포구,합포동,2,"https://map.kakao.com/link/map/%EC%9E%90%EC%9C%A0%EB%AC%B4%EC%97%AD%EC%A7%80%EC%97%AD%EC%A0%95%EB%AC%B8,35.2099339,128.5833988",https://map.naver.com/p?lng=128.5833988&lat=35.2099339&zoom=18,321917,CWB379001107,35.209934,128.583399
합포동,창원시마산합포구,합포동,2,"https://map.kakao.com/link/map/%ED%95%A9%ED%8F%AC%EB%8F%99,35.2125307,128.5859205",https://map.naver.com/p?lng=128.5859205&lat=35.2125307&zoom=18,321918,CWB379001065,35.212531,128.58592
합포동,창원시마산합포구,합포동,2,"https://map.kakao.com/link/map/%ED%95%A9%ED%8F%AC%EB%8F%99,35.2124808,128.5856289",https://map.naver.com/p?lng=128.5856289&lat=35.2124808&zoom=18,321919,CWB379001068,35.212481,128.585629
덕동공영차고지,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EB%8D%95%EB%8F%99%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80,35.1362934,128.5635658",https://map.naver.com/p?lng=128.5635658&lat=35.1362934&zoom=18,322612,CWB379003339,35.136293,128.563566
덕동공영차고지,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EB%8D%95%EB%8F%99%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80,35.1360366,128.5636553",https://map.naver.com/p?lng=128.5636553&lat=35.1360366&zoom=18,322613,CWB379003340,35.136037,128.563655
묘촌입구,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EB%AC%98%EC%B4%8C%EC%9E%85%EA%B5%AC,35.1412798,128.5604025",https://map.naver.com/p?lng=128.5604025&lat=35.1412798&zoom=18,322602,CWB379001624,35.14128,128.560403
묘촌입구,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EB%AC%98%EC%B4%8C%EC%9E%85%EA%B5%AC,35.1406067,128.5605378",https://map.naver.com/p?lng=128.5605378&lat=35.1406067&zoom=18,322601,CWB379001625,35.140607,128.560538
시립마산요양병원,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EC%8B%9C%EB%A6%BD%EB%A7%88%EC%82%B0%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,35.1536049,128.5513636",https://map.naver.com/p?lng=128.5513636&lat=35.1536049&zoom=18,322609,CWB379001545,35.153605,128.551364
시립마산요양병원,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EC%8B%9C%EB%A6%BD%EB%A7%88%EC%82%B0%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,35.1534491,128.5511524",https://map.naver.com/p?lng=128.5511524&lat=35.1534491&zoom=18,322607,CWB379001543,35.153449,128.551152
우산마을,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EC%9A%B0%EC%82%B0%EB%A7%88%EC%9D%84,35.1583227,128.5538513",https://map.naver.com/p?lng=128.5538513&lat=35.1583227&zoom=18,306612,CWB379001508,35.158323,128.553851
우산마을,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EC%9A%B0%EC%82%B0%EB%A7%88%EC%9D%84,35.1574361,128.5529312",https://map.naver.com/p?lng=128.5529312&lat=35.1574361&zoom=18,306613,CWB379001513,35.157436,128.552931
현동LH아파트,창원시마산합포구,현동,1,"https://map.kakao.com/link/map/%ED%98%84%EB%8F%99LH%EC%95%84%ED%8C%8C%ED%8A%B8,35.1519728,128.5535186",https://map.naver.com/p?lng=128.5535186&lat=35.1519728&zoom=18,322611,CWB379003338,35.151973,128.553519
현동중흥1차아파트,창원시마산합포구,현동,1,"https://map.kakao.com/link/map/%ED%98%84%EB%8F%99%EC%A4%91%ED%9D%A51%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8,35.1510154,128.5539332",https://map.naver.com/p?lng=128.5539332&lat=35.1510154&zoom=18,322610,CWB379003337,35.151015,128.553933
현동초등학교,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%ED%98%84%EB%8F%99%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1471516,128.5576067",https://map.naver.com/p?lng=128.5576067&lat=35.1471516&zoom=18,322603,CWB379001587,35.147152,128.557607
현동초등학교,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%ED%98%84%EB%8F%99%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1459388,128.5580002",https://map.naver.com/p?lng=128.5580002&lat=35.1459388&zoom=18,322604,CWB379001586,35.145939,128.558
구암2동행정복지센터,창원시마산회원구,구암2동,1,"https://map.kakao.com/link/map/%EA%B5%AC%EC%95%942%EB%8F%99%ED%96%89%EC%A0%95%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0,35.2486424,128.5982382",https://map.naver.com/p?lng=128.5982382&lat=35.2486424&zoom=18,420617,CWB379000510,35.248642,128.598238
구암고등학교,창원시마산회원구,구암2동,2,"https://map.kakao.com/link/map/%EA%B5%AC%EC%95%94%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90,35.2465191,128.5947068",https://map.naver.com/p?lng=128.5947068&lat=35.2465191&zoom=18,420614,CWB379000561,35.246519,128.594707
구암고등학교,창원시마산회원구,구암2동,2,"https://map.kakao.com/link/map/%EA%B5%AC%EC%95%94%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90,35.2462964,128.5939782",https://map.naver.com/p?lng=128.5939782&lat=35.2462964&zoom=18,420615,CWB379000566,35.246296,128.593978
삼성창원병원,창원시마산회원구,구암2동,1,"https://map.kakao.com/link/map/%EC%82%BC%EC%84%B1%EC%B0%BD%EC%9B%90%EB%B3%91%EC%9B%90,35.2434464,128.5911962",https://map.naver.com/p?lng=128.5911962&lat=35.2434464&zoom=18,420613,CWB379000613,35.243446,128.591196
창신대학교입구,창원시마산회원구,구암2동,1,"https://map.kakao.com/link/map/%EC%B0%BD%EC%8B%A0%EB%8C%80%ED%95%99%EA%B5%90%EC%9E%85%EA%B5%AC,35.2484597,128.5984063",https://map.naver.com/p?lng=128.5984063&lat=35.2484597&zoom=18,420616,CWB379000514,35.24846,128.598406
청소년복지회관.창신대학,창원시마산회원구,구암2동,2,"https://map.kakao.com/link/map/%EC%B2%AD%EC%86%8C%EB%85%84%EB%B3%B5%EC%A7%80%ED%9A%8C%EA%B4%80.%EC%B0%BD%EC%8B%A0%EB%8C%80%ED%95%99,35.2487659,128.601015",https://map.naver.com/p?lng=128.601015&lat=35.2487659&zoom=18,420618,CWB379000506,35.248766,128.601015
청소년복지회관.창신대학,창원시마산회원구,구암2동,2,"https://map.kakao.com/link/map/%EC%B2%AD%EC%86%8C%EB%85%84%EB%B3%B5%EC%A7%80%ED%9A%8C%EA%B4%80.%EC%B0%BD%EC%8B%A0%EB%8C%80%ED%95%99,35.2490569,128.6017678",https://map.naver.com/p?lng=128.6017678&lat=35.2490569&zoom=18,420619,CWB379000504,35.249057,128.601768
구슬골,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EA%B5%AC%EC%8A%AC%EA%B3%A8,35.2444761,128.5290676",https://map.naver.com/p?lng=128.5290676&lat=35.2444761&zoom=18,422803,CWB379000605,35.244476,128.529068
구슬골,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EA%B5%AC%EC%8A%AC%EA%B3%A8,35.2452234,128.5282542",https://map.naver.com/p?lng=128.5282542&lat=35.2452234&zoom=18,422804,CWB379000595,35.245223,128.528254
내서여고,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EB%82%B4%EC%84%9C%EC%97%AC%EA%B3%A0,35.2368914,128.5044232",https://map.naver.com/p?lng=128.5044232&lat=35.2368914&zoom=18,401008,CWB379002393,35.236891,128.504423
내서여고,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EB%82%B4%EC%84%9C%EC%97%AC%EA%B3%A0,35.2375766,128.5040952",https://map.naver.com/p?lng=128.5040952&lat=35.2375766&zoom=18,401009,CWB379001985,35.237577,128.504095
내서운동장,창원시마산회원구,내서읍,1,"https://map.kakao.com/link/map/%EB%82%B4%EC%84%9C%EC%9A%B4%EB%8F%99%EC%9E%A5,35.2263555,128.5038479",https://map.naver.com/p?lng=128.5038479&lat=35.2263555&zoom=18,630238,CWB379002837,35.226356,128.503848
내서중학교,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EB%82%B4%EC%84%9C%EC%A4%91%ED%95%99%EA%B5%90,35.2460262,128.5089331",https://map.naver.com/p?lng=128.5089331&lat=35.2460262&zoom=18,401012,CWB379000597,35.246026,128.508933
내서중학교,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EB%82%B4%EC%84%9C%EC%A4%91%ED%95%99%EA%B5%90,35.2463198,128.508754",https://map.naver.com/p?lng=128.508754&lat=35.2463198&zoom=18,401013,CWB379000588,35.24632,128.508754
더푸른아파트,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EB%8D%94%ED%91%B8%EB%A5%B8%EC%95%84%ED%8C%8C%ED%8A%B8,35.2348094,128.5044922",https://map.naver.com/p?lng=128.5044922&lat=35.2348094&zoom=18,401006,CWB379000746,35.234809,128.504492
더푸른아파트,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EB%8D%94%ED%91%B8%EB%A5%B8%EC%95%84%ED%8C%8C%ED%8A%B8,35.2351764,128.5041732",https://map.naver.com/p?lng=128.5041732&lat=35.2351764&zoom=18,401007,CWB379000743,35.235176,128.504173
동신아파트,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EB%8F%99%EC%8B%A0%EC%95%84%ED%8C%8C%ED%8A%B8,35.2507615,128.5136388",https://map.naver.com/p?lng=128.5136388&lat=35.2507615&zoom=18,401502,CWB379000496,35.250762,128.513639
동신아파트,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EB%8F%99%EC%8B%A0%EC%95%84%ED%8C%8C%ED%8A%B8,35.2510914,128.5135482",https://map.naver.com/p?lng=128.5135482&lat=35.2510914&zoom=18,401501,CWB379000488,35.251091,128.513548
롯데마트,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EB%A1%AF%EB%8D%B0%EB%A7%88%ED%8A%B8,35.2329,128.5048467",https://map.naver.com/p?lng=128.5048467&lat=35.2329&zoom=18,401004,CWB379000776,35.2329,128.504847
롯데마트,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EB%A1%AF%EB%8D%B0%EB%A7%88%ED%8A%B8,35.2331152,128.5045121",https://map.naver.com/p?lng=128.5045121&lat=35.2331152&zoom=18,401005,CWB379000771,35.233115,128.504512
삼계대동아파트,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EC%82%BC%EA%B3%84%EB%8C%80%EB%8F%99%EC%95%84%ED%8C%8C%ED%8A%B8,35.2309595,128.501801",https://map.naver.com/p?lng=128.501801&lat=35.2309595&zoom=18,408401,CWB379000810,35.23096,128.501801
삼계대동아파트,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EC%82%BC%EA%B3%84%EB%8C%80%EB%8F%99%EC%95%84%ED%8C%8C%ED%8A%B8,35.2307714,128.5019462",https://map.naver.com/p?lng=128.5019462&lat=35.2307714&zoom=18,408402,CWB379000813,35.230771,128.501946
삼계숲속마을아파트,창원시마산회원구,내서읍,2,"https://map.kakao.com/link/map/%EC%82%BC%EA%B3%84%EC%88%B2%EC%86%8D%EB%A7%88%EC%9D%84%EC%95%84%ED%8C%8C%ED%8A%B8,35.2315206,128.4974468",https://map.naver.com/p?lng=128.4974468&lat=35.2315206&zoom=18,409904,CWB379000805,35.231521,128.497447
