정류장명,시군구,읍면동,동내동명N,카카오맵,네이버맵,ARS,stop_id,lat,lon
중부경찰서,창원시마산합포구,반월중앙동,2,"https://map.kakao.com/link/map/%EC%A4%91%EB%B6%80%EA%B2%BD%EC%B0%B0%EC%84%9C,35.192561,128.5650385",https://map.naver.com/p?lng=128.5650385&lat=35.192561&zoom=18,300114,CWB379001331,35.192561,128.565039
중부경찰서,창원시마산합포구,반월중앙동,2,"https://map.kakao.com/link/map/%EC%A4%91%EB%B6%80%EA%B2%BD%EC%B0%B0%EC%84%9C,35.1929213,128.5650943",https://map.naver.com/p?lng=128.5650943&lat=35.1929213&zoom=18,300111,CWB379001328,35.192921,128.565094
산호동,창원시마산합포구,산호동,2,"https://map.kakao.com/link/map/%EC%82%B0%ED%98%B8%EB%8F%99,35.214486,128.5866928",https://map.naver.com/p?lng=128.5866928&lat=35.214486&zoom=18,321920,CWB379001038,35.214486,128.586693
산호동,창원시마산합포구,산호동,2,"https://map.kakao.com/link/map/%EC%82%B0%ED%98%B8%EB%8F%99,35.2146337,128.5865546",https://map.naver.com/p?lng=128.5865546&lat=35.2146337&zoom=18,321921,CWB379001031,35.214634,128.586555
신세계백화점,창원시마산합포구,산호동,2,"https://map.kakao.com/link/map/%EC%8B%A0%EC%84%B8%EA%B3%84%EB%B0%B1%ED%99%94%EC%A0%90,35.2195955,128.5871657",https://map.naver.com/p?lng=128.5871657&lat=35.2195955&zoom=18,321922,CWB379000955,35.219596,128.587166
신세계백화점,창원시마산합포구,산호동,2,"https://map.kakao.com/link/map/%EC%8B%A0%EC%84%B8%EA%B3%84%EB%B0%B1%ED%99%94%EC%A0%90,35.2188747,128.5870619",https://map.naver.com/p?lng=128.5870619&lat=35.2188747&zoom=18,321923,CWB379000951,35.218875,128.587062
KT마산점,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/KT%EB%A7%88%EC%82%B0%EC%A0%90,35.2028382,128.5703212",https://map.naver.com/p?lng=128.5703212&lat=35.2028382&zoom=18,300126,CWB379001228,35.202838,128.570321
KT마산점,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/KT%EB%A7%88%EC%82%B0%EC%A0%90,35.202993,128.5708221",https://map.naver.com/p?lng=128.5708221&lat=35.202993&zoom=18,300119,CWB379001224,35.202993,128.570822
경남데파트,창원시마산합포구,오동동,1,"https://map.kakao.com/link/map/%EA%B2%BD%EB%82%A8%EB%8D%B0%ED%8C%8C%ED%8A%B8,35.2014125,128.5675512",https://map.naver.com/p?lng=128.5675512&lat=35.2014125&zoom=18,300124,CWB379001245,35.201412,128.567551
어시장,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/%EC%96%B4%EC%8B%9C%EC%9E%A5,35.2048042,128.5777052",https://map.naver.com/p?lng=128.5777052&lat=35.2048042&zoom=18,321910,CWB379001199,35.204804,128.577705
어시장,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/%EC%96%B4%EC%8B%9C%EC%9E%A5,35.2034399,128.5753465",https://map.naver.com/p?lng=128.5753465&lat=35.2034399&zoom=18,321907,CWB379001219,35.20344,128.575346
오동교,창원시마산합포구,오동동,1,"https://map.kakao.com/link/map/%EC%98%A4%EB%8F%99%EA%B5%90,35.2079377,128.5812524",https://map.naver.com/p?lng=128.5812524&lat=35.2079377&zoom=18,321915,CWB379001139,35.207938,128.581252
오동동,창원시마산합포구,오동동,1,"https://map.kakao.com/link/map/%EC%98%A4%EB%8F%99%EB%8F%99,35.2064862,128.580014",https://map.naver.com/p?lng=128.580014&lat=35.2064862&zoom=18,321914,CWB379001161,35.206486,128.580014
오동동아구찜거리,창원시마산합포구,오동동,1,"https://map.kakao.com/link/map/%EC%98%A4%EB%8F%99%EB%8F%99%EC%95%84%EA%B5%AC%EC%B0%9C%EA%B1%B0%EB%A6%AC,35.2058483,128.5789415",https://map.naver.com/p?lng=128.5789415&lat=35.2058483&zoom=18,321911,CWB379001173,35.205848,128.578942
경남데파트,창원시마산합포구,완월동,1,"https://map.kakao.com/link/map/%EA%B2%BD%EB%82%A8%EB%8D%B0%ED%8C%8C%ED%8A%B8,35.2011938,128.5673133",https://map.naver.com/p?lng=128.5673133&lat=35.2011938&zoom=18,300117,CWB379001246,35.201194,128.567313
마산합포구청.의료원,창원시마산합포구,완월동,1,"https://map.kakao.com/link/map/%EB%A7%88%EC%82%B0%ED%95%A9%ED%8F%AC%EA%B5%AC%EC%B2%AD.%EC%9D%98%EB%A3%8C%EC%9B%90,35.1978546,128.5670795",https://map.naver.com/p?lng=128.5670795&lat=35.1978546&zoom=18,300115,CWB379001284,35.197855,128.56708
"경남대,서중학교",창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EA%B2%BD%EB%82%A8%EB%8C%80%2C%EC%84%9C%EC%A4%91%ED%95%99%EA%B5%90,35.1791669,128.5584661",https://map.naver.com/p?lng=128.5584661&lat=35.1791669&zoom=18,300636,CWB379001419,35.179167,128.558466
"경남대,서중학교",창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EA%B2%BD%EB%82%A8%EB%8C%80%2C%EC%84%9C%EC%A4%91%ED%95%99%EA%B5%90,35.1793434,128.5582462",https://map.naver.com/p?lng=128.5582462&lat=35.1793434&zoom=18,300635,CWB379001418,35.179343,128.558246
고운초등학교,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EA%B3%A0%EC%9A%B4%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1717894,128.5619677",https://map.naver.com/p?lng=128.5619677&lat=35.1717894&zoom=18,300628,CWB379001452,35.171789,128.561968
고운초등학교,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EA%B3%A0%EC%9A%B4%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1713438,128.5622757",https://map.naver.com/p?lng=128.5622757&lat=35.1713438&zoom=18,300627,CWB379001451,35.171344,128.562276
월영1차아파트,창원시마산합포구,월영동,1,"https://map.kakao.com/link/map/%EC%9B%94%EC%98%811%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8,35.1743086,128.5591801",https://map.naver.com/p?lng=128.5591801&lat=35.1743086&zoom=18,314702,CWB379001441,35.174309,128.55918
월영동공원,창원시마산합포구,월영동,1,"https://map.kakao.com/link/map/%EC%9B%94%EC%98%81%EB%8F%99%EA%B3%B5%EC%9B%90,35.1736804,128.5592752",https://map.naver.com/p?lng=128.5592752&lat=35.1736804&zoom=18,314701,CWB379001443,35.17368,128.559275
해운초등학교,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%ED%95%B4%EC%9A%B4%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1757661,128.558648",https://map.naver.com/p?lng=128.558648&lat=35.1757661&zoom=18,314704,CWB379001437,35.175766,128.558648
해운초등학교,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%ED%95%B4%EC%9A%B4%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1757349,128.5584416",https://map.naver.com/p?lng=128.5584416&lat=35.1757349&zoom=18,314703,CWB379001435,35.175735,128.558442
자유무역지역정문,창원시마산합포구,합포동,2,"https://map.kakao.com/link/map/%EC%9E%90%EC%9C%A0%EB%AC%B4%EC%97%AD%EC%A7%80%EC%97%AD%EC%A0%95%EB%AC%B8,35.2093966,128.5830333",https://map.naver.com/p?lng=128.5830333&lat=35.2093966&zoom=18,321916,CWB379001114,35.209397,128.583033
자유무역지역정문,창원시마산합포구,합포동,2,"https://map.kakao.com/link/map/%EC%9E%90%EC%9C%A0%EB%AC%B4%EC%97%AD%EC%A7%80%EC%97%AD%EC%A0%95%EB%AC%B8,35.2099339,128.5833988",https://map.naver.com/p?lng=128.5833988&lat=35.2099339&zoom=18,321917,CWB379001107,35.209934,128.583399
합포동,창원시마산합포구,합포동,2,"https://map.kakao.com/link/map/%ED%95%A9%ED%8F%AC%EB%8F%99,35.2125307,128.5859205",https://map.naver.com/p?lng=128.5859205&lat=35.2125307&zoom=18,321918,CWB379001065,35.212531,128.58592
합포동,창원시마산합포구,합포동,2,"https://map.kakao.com/link/map/%ED%95%A9%ED%8F%AC%EB%8F%99,35.2124808,128.5856289",https://map.naver.com/p?lng=128.5856289&lat=35.2124808&zoom=18,321919,CWB379001068,35.212481,128.585629
덕동공영차고지,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EB%8D%95%EB%8F%99%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80,35.1362934,128.5635658",https://map.naver.com/p?lng=128.5635658&lat=35.1362934&zoom=18,322612,CWB379003339,35.136293,128.563566
덕동공영차고지,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EB%8D%95%EB%8F%99%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80,35.1360366,128.5636553",https://map.naver.com/p?lng=128.5636553&lat=35.1360366&zoom=18,322613,CWB379003340,35.136037,128.563655
묘촌입구,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EB%AC%98%EC%B4%8C%EC%9E%85%EA%B5%AC,35.1412798,128.5604025",https://map.naver.com/p?lng=128.5604025&lat=35.1412798&zoom=18,322602,CWB379001624,35.14128,128.560403
묘촌입구,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EB%AC%98%EC%B4%8C%EC%9E%85%EA%B5%AC,35.1406067,128.5605378",https://map.naver.com/p?lng=128.5605378&lat=35.1406067&zoom=18,322601,CWB379001625,35.140607,128.560538
시립마산요양병원,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EC%8B%9C%EB%A6%BD%EB%A7%88%EC%82%B0%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,35.1536049,128.5513636",https://map.naver.com/p?lng=128.5513636&lat=35.1536049&zoom=18,322609,CWB379001545,35.153605,128.551364
시립마산요양병원,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EC%8B%9C%EB%A6%BD%EB%A7%88%EC%82%B0%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,35.1534491,128.5511524",https://map.naver.com/p?lng=128.5511524&lat=35.1534491&zoom=18,322607,CWB379001543,35.153449,128.551152
우산마을,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EC%9A%B0%EC%82%B0%EB%A7%88%EC%9D%84,35.1583227,128.5538513",https://map.naver.com/p?lng=128.5538513&lat=35.1583227&zoom=18,306612,CWB379001508,35.158323,128.553851
우산마을,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%EC%9A%B0%EC%82%B0%EB%A7%88%EC%9D%84,35.1574361,128.5529312",https://map.naver.com/p?lng=128.5529312&lat=35.1574361&zoom=18,306613,CWB379001513,35.157436,128.552931
현동LH아파트,창원시마산합포구,현동,1,"https://map.kakao.com/link/map/%ED%98%84%EB%8F%99LH%EC%95%84%ED%8C%8C%ED%8A%B8,35.1519728,128.5535186",https://map.naver.com/p?lng=128.5535186&lat=35.1519728&zoom=18,322611,CWB379003338,35.151973,128.553519
현동중흥1차아파트,창원시마산합포구,현동,1,"https://map.kakao.com/link/map/%ED%98%84%EB%8F%99%EC%A4%91%ED%9D%A51%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8,35.1510154,128.5539332",https://map.naver.com/p?lng=128.5539332&lat=35.1510154&zoom=18,322610,CWB379003337,35.151015,128.553933
현동초등학교,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%ED%98%84%EB%8F%99%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1471516,128.5576067",https://map.naver.com/p?lng=128.5576067&lat=35.1471516&zoom=18,322603,CWB379001587,35.147152,128.557607
현동초등학교,창원시마산합포구,현동,2,"https://map.kakao.com/link/map/%ED%98%84%EB%8F%99%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1459388,128.5580002",https://map.naver.com/p?lng=128.5580002&lat=35.1459388&zoom=18,322604,CWB379001586,35.145939,128.558
구암1동행정복지센터,창원시마산회원구,구암1동,2,"https://map.kakao.com/link/map/%EA%B5%AC%EC%95%941%EB%8F%99%ED%96%89%EC%A0%95%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0,35.2507444,128.5936932",https://map.naver.com/p?lng=128.5936932&lat=35.2507444&zoom=18,402506,CWB379000479,35.250744,128.593693
구암1동행정복지센터,창원시마산회원구,구암1동,2,"https://map.kakao.com/link/map/%EA%B5%AC%EC%95%941%EB%8F%99%ED%96%89%EC%A0%95%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0,35.2509249,128.5936417",https://map.naver.com/p?lng=128.5936417&lat=35.2509249&zoom=18,402509,CWB379000478,35.250925,128.593642
구암동현대상가,창원시마산회원구,구암1동,1,"https://map.kakao.com/link/map/%EA%B5%AC%EC%95%94%EB%8F%99%ED%98%84%EB%8C%80%EC%83%81%EA%B0%80,35.2487103,128.5917209",https://map.naver.com/p?lng=128.5917209&lat=35.2487103&zoom=18,402201,CWB379000509,35.24871,128.591721
구암중,창원시마산회원구,구암1동,1,"https://map.kakao.com/link/map/%EA%B5%AC%EC%95%94%EC%A4%91,35.255023,128.5967409",https://map.naver.com/p?lng=128.5967409&lat=35.255023&zoom=18,402002,CWB379000436,35.255023,128.596741
대지아파트,창원시마산회원구,구암1동,1,"https://map.kakao.com/link/map/%EB%8C%80%EC%A7%80%EC%95%84%ED%8C%8C%ED%8A%B8,35.2541664,128.5972186",https://map.naver.com/p?lng=128.5972186&lat=35.2541664&zoom=18,402513,CWB379000440,35.254166,128.597219
마산롯데캐슬동문,창원시마산회원구,구암1동,1,"https://map.kakao.com/link/map/%EB%A7%88%EC%82%B0%EB%A1%AF%EB%8D%B0%EC%BA%90%EC%8A%AC%EB%8F%99%EB%AC%B8,35.2470084,128.5889612",https://map.naver.com/p?lng=128.5889612&lat=35.2470084&zoom=18,402101,CWB379000553,35.247008,128.588961
석보아파트,창원시마산회원구,구암1동,1,"https://map.kakao.com/link/map/%EC%84%9D%EB%B3%B4%EC%95%84%ED%8C%8C%ED%8A%B8,35.2491714,128.5907152",https://map.naver.com/p?lng=128.5907152&lat=35.2491714&zoom=18,402507,CWB379000505,35.249171,128.590715
수영아파트,창원시마산회원구,구암1동,1,"https://map.kakao.com/link/map/%EC%88%98%EC%98%81%EC%95%84%ED%8C%8C%ED%8A%B8,35.2522764,128.5946095",https://map.naver.com/p?lng=128.5946095&lat=35.2522764&zoom=18,402511,CWB379000458,35.252276,128.594609
유성아파트,창원시마산회원구,구암1동,1,"https://map.kakao.com/link/map/%EC%9C%A0%EC%84%B1%EC%95%84%ED%8C%8C%ED%8A%B8,35.2526751,128.5939101",https://map.naver.com/p?lng=128.5939101&lat=35.2526751&zoom=18,402001,CWB379000454,35.252675,128.59391
봉암공단 입구,창원시마산회원구,봉암동,2,"https://map.kakao.com/link/map/%EB%B4%89%EC%95%94%EA%B3%B5%EB%8B%A8%20%EC%9E%85%EA%B5%AC,35.2187325,128.6010381",https://map.naver.com/p?lng=128.6010381&lat=35.2187325&zoom=18,407106,CWB379000966,35.218732,128.601038
봉암공단 입구,창원시마산회원구,봉암동,2,"https://map.kakao.com/link/map/%EB%B4%89%EC%95%94%EA%B3%B5%EB%8B%A8%20%EC%9E%85%EA%B5%AC,35.2193354,128.6000532",https://map.naver.com/p?lng=128.6000532&lat=35.2193354&zoom=18,407107,CWB379000954,35.219335,128.600053
봉암교,창원시마산회원구,봉암동,2,"https://map.kakao.com/link/map/%EB%B4%89%EC%95%94%EA%B5%90,35.2142289,128.6158572",https://map.naver.com/p?lng=128.6158572&lat=35.2142289&zoom=18,407114,CWB379001033,35.214229,128.615857
봉암교,창원시마산회원구,봉암동,2,"https://map.kakao.com/link/map/%EB%B4%89%EC%95%94%EA%B5%90,35.2145053,128.6152394",https://map.naver.com/p?lng=128.6152394&lat=35.2145053&zoom=18,407115,CWB379001029,35.214505,128.615239
봉암동,창원시마산회원구,봉암동,2,"https://map.kakao.com/link/map/%EB%B4%89%EC%95%94%EB%8F%99,35.2206786,128.5958915",https://map.naver.com/p?lng=128.5958915&lat=35.2206786&zoom=18,407104,CWB379000933,35.220679,128.595892
봉암동,창원시마산회원구,봉암동,2,"https://map.kakao.com/link/map/%EB%B4%89%EC%95%94%EB%8F%99,35.2210405,128.5956308",https://map.naver.com/p?lng=128.5956308&lat=35.2210405&zoom=18,407103,CWB379000926,35.22104,128.595631
서광아파트,창원시마산회원구,봉암동,2,"https://map.kakao.com/link/map/%EC%84%9C%EA%B4%91%EC%95%84%ED%8C%8C%ED%8A%B8,35.2159397,128.6113585",https://map.naver.com/p?lng=128.6113585&lat=35.2159397&zoom=18,407112,CWB379001013,35.21594,128.611358
서광아파트,창원시마산회원구,봉암동,2,"https://map.kakao.com/link/map/%EC%84%9C%EA%B4%91%EC%95%84%ED%8C%8C%ED%8A%B8,35.2161159,128.611817",https://map.naver.com/p?lng=128.611817&lat=35.2161159&zoom=18,407113,CWB379001011,35.216116,128.611817
수원지입구,창원시마산회원구,봉암동,1,"https://map.kakao.com/link/map/%EC%88%98%EC%9B%90%EC%A7%80%EC%9E%85%EA%B5%AC,35.2178993,128.6050208",https://map.naver.com/p?lng=128.6050208&lat=35.2178993&zoom=18,407109,CWB379000986,35.217899,128.605021
수원지입구.정다운병원,창원시마산회원구,봉암동,1,"https://map.kakao.com/link/map/%EC%88%98%EC%9B%90%EC%A7%80%EC%9E%85%EA%B5%AC.%EC%A0%95%EB%8B%A4%EC%9A%B4%EB%B3%91%EC%9B%90,35.2176559,128.604899",https://map.naver.com/p?lng=128.604899&lat=35.2176559&zoom=18,407108,CWB379000989,35.217656,128.604899
자유무역지역2공구,창원시마산회원구,봉암동,2,"https://map.kakao.com/link/map/%EC%9E%90%EC%9C%A0%EB%AC%B4%EC%97%AD%EC%A7%80%EC%97%AD2%EA%B3%B5%EA%B5%AC,35.216741,128.6083271",https://map.naver.com/p?lng=128.6083271&lat=35.216741&zoom=18,407110,CWB379000998,35.216741,128.608327
자유무역지역2공구,창원시마산회원구,봉암동,2,"https://map.kakao.com/link/map/%EC%9E%90%EC%9C%A0%EB%AC%B4%EC%97%AD%EC%A7%80%EC%97%AD2%EA%B3%B5%EA%B5%AC,35.2170984,128.6081158",https://map.naver.com/p?lng=128.6081158&lat=35.2170984&zoom=18,407111,CWB379000993,35.217098,128.608116
마산역,창원시마산회원구,석전동,2,"https://map.kakao.com/link/map/%EB%A7%88%EC%82%B0%EC%97%AD,35.2351754,128.5802572",https://map.naver.com/p?lng=128.5802572&lat=35.2351754&zoom=18,400114,CWB379000731,35.235175,128.580257
마산역,창원시마산회원구,석전동,2,"https://map.kakao.com/link/map/%EB%A7%88%EC%82%B0%EC%97%AD,35.2363674,128.5807282",https://map.naver.com/p?lng=128.5807282&lat=35.2363674&zoom=18,400113,CWB379000712,35.236367,128.580728
양덕1동행정복지센터,창원시마산회원구,양덕1동,1,"https://map.kakao.com/link/map/%EC%96%91%EB%8D%951%EB%8F%99%ED%96%89%EC%A0%95%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0,35.2317444,128.5862812",https://map.naver.com/p?lng=128.5862812&lat=35.2317444&zoom=18,420602,CWB379000778,35.231744,128.586281
양덕동,창원시마산회원구,양덕1동,1,"https://map.kakao.com/link/map/%EC%96%91%EB%8D%95%EB%8F%99,35.2335861,128.581325",https://map.naver.com/p?lng=128.581325&lat=35.2335861&zoom=18,411201,CWB379000748,35.233586,128.581325
양덕초등학교,창원시마산회원구,양덕1동,1,"https://map.kakao.com/link/map/%EC%96%91%EB%8D%95%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.2334046,128.5874334",https://map.naver.com/p?lng=128.5874334&lat=35.2334046&zoom=18,420604,CWB379000750,35.233405,128.587433
타워맨션,창원시마산회원구,양덕1동,1,"https://map.kakao.com/link/map/%ED%83%80%EC%9B%8C%EB%A7%A8%EC%85%98,35.2287485,128.5861293",https://map.naver.com/p?lng=128.5861293&lat=35.2287485&zoom=18,411205,CWB379000828,35.228748,128.586129
봉덕초등학교,창원시마산회원구,양덕2동,2,"https://map.kakao.com/link/map/%EB%B4%89%EB%8D%95%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.2222088,128.5929463",https://map.naver.com/p?lng=128.5929463&lat=35.2222088&zoom=18,411213,CWB379000906,35.222209,128.592946
봉덕초등학교,창원시마산회원구,양덕2동,2,"https://map.kakao.com/link/map/%EB%B4%89%EB%8D%95%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.2219321,128.5928506",https://map.naver.com/p?lng=128.5928506&lat=35.2219321&zoom=18,411212,CWB379000907,35.221932,128.592851
양덕동,창원시마산회원구,양덕2동,1,"https://map.kakao.com/link/map/%EC%96%91%EB%8D%95%EB%8F%99,35.233301,128.5815886",https://map.naver.com/p?lng=128.5815886&lat=35.233301&zoom=18,411202,CWB379000757,35.233301,128.581589
자유무역지역후문,창원시마산회원구,양덕2동,2,"https://map.kakao.com/link/map/%EC%9E%90%EC%9C%A0%EB%AC%B4%EC%97%AD%EC%A7%80%EC%97%AD%ED%9B%84%EB%AC%B8,35.2212864,128.59076",https://map.naver.com/p?lng=128.59076&lat=35.2212864&zoom=18,407102,CWB379000918,35.221286,128.59076
자유무역지역후문,창원시마산회원구,양덕2동,2,"https://map.kakao.com/link/map/%EC%9E%90%EC%9C%A0%EB%AC%B4%EC%97%AD%EC%A7%80%EC%97%AD%ED%9B%84%EB%AC%B8,35.2215077,128.5915099",https://map.naver.com/p?lng=128.5915099&lat=35.2215077&zoom=18,407101,CWB379000912,35.221508,128.59151
정우맨션,창원시마산회원구,양덕2동,2,"https://map.kakao.com/link/map/%EC%A0%95%EC%9A%B0%EB%A7%A8%EC%85%98,35.2263343,128.5892213",https://map.naver.com/p?lng=128.5892213&lat=35.2263343&zoom=18,411209,CWB379000854,35.226334,128.589221
정우맨션,창원시마산회원구,양덕2동,2,"https://map.kakao.com/link/map/%EC%A0%95%EC%9A%B0%EB%A7%A8%EC%85%98,35.2262485,128.5889766",https://map.naver.com/p?lng=128.5889766&lat=35.2262485&zoom=18,411208,CWB379000855,35.226248,128.588977
타워맨션,창원시마산회원구,양덕2동,1,"https://map.kakao.com/link/map/%ED%83%80%EC%9B%8C%EB%A7%A8%EC%85%98,35.2293988,128.5851675",https://map.naver.com/p?lng=128.5851675&lat=35.2293988&zoom=18,411206,CWB379000817,35.229399,128.585168
팔룡산돌탑공원입구,창원시마산회원구,양덕2동,2,"https://map.kakao.com/link/map/%ED%8C%94%EB%A3%A1%EC%82%B0%EB%8F%8C%ED%83%91%EA%B3%B5%EC%9B%90%EC%9E%85%EA%B5%AC,35.2239331,128.5911579",https://map.naver.com/p?lng=128.5911579&lat=35.2239331&zoom=18,411211,CWB379000884,35.223933,128.591158
팔룡산돌탑공원입구,창원시마산회원구,양덕2동,2,"https://map.kakao.com/link/map/%ED%8C%94%EB%A3%A1%EC%82%B0%EB%8F%8C%ED%83%91%EA%B3%B5%EC%9B%90%EC%9E%85%EA%B5%AC,35.2234461,128.5912559",https://map.naver.com/p?lng=128.5912559&lat=35.2234461&zoom=18,411210,CWB379000886,35.223446,128.591256
한일타운,창원시마산회원구,양덕2동,1,"https://map.kakao.com/link/map/%ED%95%9C%EC%9D%BC%ED%83%80%EC%9A%B4,35.2312114,128.5836482",https://map.naver.com/p?lng=128.5836482&lat=35.2312114&zoom=18,411204,CWB379000786,35.231211,128.583648
덕재.롯데캐슬,창원시마산회원구,합성1동,1,"https://map.kakao.com/link/map/%EB%8D%95%EC%9E%AC.%EB%A1%AF%EB%8D%B0%EC%BA%90%EC%8A%AC,35.2448309,128.5875128",https://map.naver.com/p?lng=128.5875128&lat=35.2448309&zoom=18,400121,CWB379000589,35.244831,128.587513
마산시외버스터미널,창원시마산회원구,합성1동,2,"https://map.kakao.com/link/map/%EB%A7%88%EC%82%B0%EC%8B%9C%EC%99%B8%EB%B2%84%EC%8A%A4%ED%84%B0%EB%AF%B8%EB%84%90,35.2378611,128.5823601",https://map.naver.com/p?lng=128.5823601&lat=35.2378611&zoom=18,630021,CWB379000690,35.237861,128.58236
