정류장명,시군구,읍면동,동내동명N,카카오맵,네이버맵,ARS,stop_id,lat,lon
오동동문화광장,창원시마산합포구,오동동,2,"https://map.kakao.com/link/map/%EC%98%A4%EB%8F%99%EB%8F%99%EB%AC%B8%ED%99%94%EA%B4%91%EC%9E%A5,35.2061769,128.5766894",https://map.naver.com/p?lng=128.5766894&lat=35.2061769&zoom=18,307404,CWB379001175,35.206177,128.576689
오동동아구찜거리,창원시마산합포구,오동동,1,"https://map.kakao.com/link/map/%EC%98%A4%EB%8F%99%EB%8F%99%EC%95%84%EA%B5%AC%EC%B0%9C%EA%B1%B0%EB%A6%AC,35.2058483,128.5789415",https://map.naver.com/p?lng=128.5789415&lat=35.2058483&zoom=18,321911,CWB379001173,35.205848,128.578942
경남데파트,창원시마산합포구,완월동,1,"https://map.kakao.com/link/map/%EA%B2%BD%EB%82%A8%EB%8D%B0%ED%8C%8C%ED%8A%B8,35.2011938,128.5673133",https://map.naver.com/p?lng=128.5673133&lat=35.2011938&zoom=18,300117,CWB379001246,35.201194,128.567313
마산합포구청.의료원,창원시마산합포구,완월동,1,"https://map.kakao.com/link/map/%EB%A7%88%EC%82%B0%ED%95%A9%ED%8F%AC%EA%B5%AC%EC%B2%AD.%EC%9D%98%EB%A3%8C%EC%9B%90,35.1978546,128.5670795",https://map.naver.com/p?lng=128.5670795&lat=35.1978546&zoom=18,300115,CWB379001284,35.197855,128.56708
"경남대,서중학교",창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EA%B2%BD%EB%82%A8%EB%8C%80%2C%EC%84%9C%EC%A4%91%ED%95%99%EA%B5%90,35.1791669,128.5584661",https://map.naver.com/p?lng=128.5584661&lat=35.1791669&zoom=18,300636,CWB379001419,35.179167,128.558466
"경남대,서중학교",창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EA%B2%BD%EB%82%A8%EB%8C%80%2C%EC%84%9C%EC%A4%91%ED%95%99%EA%B5%90,35.1793434,128.5582462",https://map.naver.com/p?lng=128.5582462&lat=35.1793434&zoom=18,300635,CWB379001418,35.179343,128.558246
경남대학교,창원시마산합포구,월영동,1,"https://map.kakao.com/link/map/%EA%B2%BD%EB%82%A8%EB%8C%80%ED%95%99%EA%B5%90,35.1804654,128.5578252",https://map.naver.com/p?lng=128.5578252&lat=35.1804654&zoom=18,300101,CWB379001401,35.180465,128.557825
월영동,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EC%9B%94%EC%98%81%EB%8F%99,35.1778664,128.5562772",https://map.naver.com/p?lng=128.5562772&lat=35.1778664&zoom=18,306621,CWB379001426,35.177866,128.556277
월영동,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%EC%9B%94%EC%98%81%EB%8F%99,35.1775258,128.5564846",https://map.naver.com/p?lng=128.5564846&lat=35.1775258&zoom=18,306620,CWB379001428,35.177526,128.556485
화인아파트,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%ED%99%94%EC%9D%B8%EC%95%84%ED%8C%8C%ED%8A%B8,35.1745075,128.5558244",https://map.naver.com/p?lng=128.5558244&lat=35.1745075&zoom=18,306619,CWB379001440,35.174508,128.555824
화인아파트,창원시마산합포구,월영동,2,"https://map.kakao.com/link/map/%ED%99%94%EC%9D%B8%EC%95%84%ED%8C%8C%ED%8A%B8,35.1751874,128.5561658",https://map.naver.com/p?lng=128.5561658&lat=35.1751874&zoom=18,306618,CWB379001436,35.175187,128.556166
동전마을,창원시마산합포구,진동면,2,"https://map.kakao.com/link/map/%EB%8F%99%EC%A0%84%EB%A7%88%EC%9D%84,35.1523739,128.5169495",https://map.naver.com/p?lng=128.5169495&lat=35.1523739&zoom=18,306605,CWB379001562,35.152374,128.51695
동전마을,창원시마산합포구,진동면,2,"https://map.kakao.com/link/map/%EB%8F%99%EC%A0%84%EB%A7%88%EC%9D%84,35.1525913,128.5172446",https://map.naver.com/p?lng=128.5172446&lat=35.1525913&zoom=18,306606,CWB379001560,35.152591,128.517245
묵지마을,창원시마산합포구,진동면,2,"https://map.kakao.com/link/map/%EB%AC%B5%EC%A7%80%EB%A7%88%EC%9D%84,35.1540148,128.5277519",https://map.naver.com/p?lng=128.5277519&lat=35.1540148&zoom=18,306607,CWB379001554,35.154015,128.527752
묵지마을,창원시마산합포구,진동면,2,"https://map.kakao.com/link/map/%EB%AC%B5%EC%A7%80%EB%A7%88%EC%9D%84,35.1535413,128.5245591",https://map.naver.com/p?lng=128.5245591&lat=35.1535413&zoom=18,306608,CWB379001555,35.153541,128.524559
삼진고등학교,창원시마산합포구,진동면,1,"https://map.kakao.com/link/map/%EC%82%BC%EC%A7%84%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90,35.1166836,128.4889768",https://map.naver.com/p?lng=128.4889768&lat=35.1166836&zoom=18,308121,CWB379001739,35.116684,128.488977
야촌,창원시마산합포구,진동면,2,"https://map.kakao.com/link/map/%EC%95%BC%EC%B4%8C,35.1193764,128.4935771",https://map.naver.com/p?lng=128.4935771&lat=35.1193764&zoom=18,308123,CWB379001718,35.119376,128.493577
야촌,창원시마산합포구,진동면,2,"https://map.kakao.com/link/map/%EC%95%BC%EC%B4%8C,35.1202692,128.4946137",https://map.naver.com/p?lng=128.4946137&lat=35.1202692&zoom=18,308124,CWB379001712,35.120269,128.494614
오산마을,창원시마산합포구,진동면,1,"https://map.kakao.com/link/map/%EC%98%A4%EC%82%B0%EB%A7%88%EC%9D%84,35.1427063,128.5073517",https://map.naver.com/p?lng=128.5073517&lat=35.1427063&zoom=18,306601,CWB379001614,35.142706,128.507352
입곡마을입구,창원시마산합포구,진동면,1,"https://map.kakao.com/link/map/%EC%9E%85%EA%B3%A1%EB%A7%88%EC%9D%84%EC%9E%85%EA%B5%AC,35.1416251,128.5076239",https://map.naver.com/p?lng=128.5076239&lat=35.1416251&zoom=18,306602,CWB379001617,35.141625,128.507624
진동,창원시마산합포구,진동면,1,"https://map.kakao.com/link/map/%EC%A7%84%EB%8F%99,35.1156779,128.4875238",https://map.naver.com/p?lng=128.4875238&lat=35.1156779&zoom=18,308122,CWB379001758,35.115678,128.487524
진동초등학교,창원시마산합포구,진동면,1,"https://map.kakao.com/link/map/%EC%A7%84%EB%8F%99%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90,35.1177973,128.4913615",https://map.naver.com/p?lng=128.4913615&lat=35.1177973&zoom=18,308125,CWB379001751,35.117797,128.491362
진동환승센터,창원시마산합포구,진동면,1,"https://map.kakao.com/link/map/%EC%A7%84%EB%8F%99%ED%99%98%EC%8A%B9%EC%84%BC%ED%84%B0,35.1151329,128.485039",https://map.naver.com/p?lng=128.485039&lat=35.1151329&zoom=18,308127,CWB379002356,35.115133,128.485039
창의탑,창원시마산합포구,진동면,2,"https://map.kakao.com/link/map/%EC%B0%BD%EC%9D%98%ED%83%91,35.1145695,128.4789616",https://map.naver.com/p?lng=128.4789616&lat=35.1145695&zoom=18,308120,CWB379001762,35.11457,128.478962
창의탑,창원시마산합포구,진동면,2,"https://map.kakao.com/link/map/%EC%B0%BD%EC%9D%98%ED%83%91,35.1144833,128.4787075",https://map.naver.com/p?lng=128.4787075&lat=35.1144833&zoom=18,308117,CWB379001764,35.114483,128.478708
태봉마을,창원시마산합포구,진동면,1,"https://map.kakao.com/link/map/%ED%83%9C%EB%B4%89%EB%A7%88%EC%9D%84,35.1464009,128.5105696",https://map.naver.com/p?lng=128.5105696&lat=35.1464009&zoom=18,306623,CWB379003217,35.146401,128.51057
태봉병원,창원시마산합포구,진동면,1,"https://map.kakao.com/link/map/%ED%83%9C%EB%B4%89%EB%B3%91%EC%9B%90,35.1458596,128.5111238",https://map.naver.com/p?lng=128.5111238&lat=35.1458596&zoom=18,306604,CWB379001602,35.14586,128.511124
한백자동차학원,창원시마산합포구,진동면,1,"https://map.kakao.com/link/map/%ED%95%9C%EB%B0%B1%EC%9E%90%EB%8F%99%EC%B0%A8%ED%95%99%EC%9B%90,35.1287533,128.5001124",https://map.naver.com/p?lng=128.5001124&lat=35.1287533&zoom=18,308126,CWB379001680,35.128753,128.500112
동촌,창원시마산합포구,진북면,2,"https://map.kakao.com/link/map/%EB%8F%99%EC%B4%8C,35.1154176,128.473522",https://map.naver.com/p?lng=128.473522&lat=35.1154176&zoom=18,308115,CWB379001752,35.115418,128.473522
동촌,창원시마산합포구,진북면,2,"https://map.kakao.com/link/map/%EB%8F%99%EC%B4%8C,35.115215,128.4738996",https://map.naver.com/p?lng=128.4738996&lat=35.115215&zoom=18,308118,CWB379001756,35.115215,128.4739
옥곡마을,창원시마산합포구,진북면,1,"https://map.kakao.com/link/map/%EC%98%A5%EA%B3%A1%EB%A7%88%EC%9D%84,35.1106256,128.4587781",https://map.naver.com/p?lng=128.4587781&lat=35.1106256&zoom=18,308107,CWB379001785,35.110626,128.458778
율티마을,창원시마산합포구,진북면,1,"https://map.kakao.com/link/map/%EC%9C%A8%ED%8B%B0%EB%A7%88%EC%9D%84,35.1110217,128.4601151",https://map.naver.com/p?lng=128.4601151&lat=35.1110217&zoom=18,308112,CWB379001784,35.111022,128.460115
진북면행정복지센터,창원시마산합포구,진북면,2,"https://map.kakao.com/link/map/%EC%A7%84%EB%B6%81%EB%A9%B4%ED%96%89%EC%A0%95%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0,35.1148707,128.4690057",https://map.naver.com/p?lng=128.4690057&lat=35.1148707&zoom=18,308113,CWB379001759,35.114871,128.469006
진북면행정복지센터,창원시마산합포구,진북면,2,"https://map.kakao.com/link/map/%EC%A7%84%EB%B6%81%EB%A9%B4%ED%96%89%EC%A0%95%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0,35.114771,128.4692769",https://map.naver.com/p?lng=128.4692769&lat=35.114771&zoom=18,308116,CWB379001761,35.114771,128.469277
해병전첩비,창원시마산합포구,진북면,2,"https://map.kakao.com/link/map/%ED%95%B4%EB%B3%91%EC%A0%84%EC%B2%A9%EB%B9%84,35.1130056,128.4631827",https://map.naver.com/p?lng=128.4631827&lat=35.1130056&zoom=18,308111,CWB379001775,35.113006,128.463183
해병전첩비,창원시마산합포구,진북면,2,"https://map.kakao.com/link/map/%ED%95%B4%EB%B3%91%EC%A0%84%EC%B2%A9%EB%B9%84,35.1129596,128.4635369",https://map.naver.com/p?lng=128.4635369&lat=35.1129596&zoom=18,308114,CWB379001776,35.11296,128.463537
도산마을,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EB%8F%84%EC%82%B0%EB%A7%88%EC%9D%84,35.1076017,128.4271774",https://map.naver.com/p?lng=128.4271774&lat=35.1076017&zoom=18,320715,CWB379001800,35.107602,128.427177
도산마을,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EB%8F%84%EC%82%B0%EB%A7%88%EC%9D%84,35.1078008,128.426484",https://map.naver.com/p?lng=128.426484&lat=35.1078008&zoom=18,320716,CWB379001799,35.107801,128.426484
동진대교,창원시마산합포구,진전면,4,"https://map.kakao.com/link/map/%EB%8F%99%EC%A7%84%EB%8C%80%EA%B5%90,35.0771728,128.4639756",https://map.naver.com/p?lng=128.4639756&lat=35.0771728&zoom=18,323117,CWB379001898,35.077173,128.463976
동진대교,창원시마산합포구,진전면,4,"https://map.kakao.com/link/map/%EB%8F%99%EC%A7%84%EB%8C%80%EA%B5%90,35.0729334,128.4622828",https://map.naver.com/p?lng=128.4622828&lat=35.0729334&zoom=18,323115,CWB379001912,35.072933,128.462283
동진대교,창원시마산합포구,진전면,4,"https://map.kakao.com/link/map/%EB%8F%99%EC%A7%84%EB%8C%80%EA%B5%90,35.0729721,128.4624858",https://map.naver.com/p?lng=128.4624858&lat=35.0729721&zoom=18,323116,CWB379001913,35.072972,128.462486
동진대교,창원시마산합포구,진전면,4,"https://map.kakao.com/link/map/%EB%8F%99%EC%A7%84%EB%8C%80%EA%B5%90,35.0770772,128.4640974",https://map.naver.com/p?lng=128.4640974&lat=35.0770772&zoom=18,323118,CWB379001897,35.077077,128.464097
막개,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EB%A7%89%EA%B0%9C,35.0671937,128.4359012",https://map.naver.com/p?lng=128.4359012&lat=35.0671937&zoom=18,323105,CWB379002859,35.067194,128.435901
막개,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EB%A7%89%EA%B0%9C,35.0671119,128.4359574",https://map.naver.com/p?lng=128.4359574&lat=35.0671119&zoom=18,323106,CWB379002858,35.067112,128.435957
목화전,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EB%AA%A9%ED%99%94%EC%A0%84,35.0920667,128.4540409",https://map.naver.com/p?lng=128.4540409&lat=35.0920667&zoom=18,323131,CWB379005801,35.092067,128.454041
목화전,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EB%AA%A9%ED%99%94%EC%A0%84,35.0921031,128.4542005",https://map.naver.com/p?lng=128.4542005&lat=35.0921031&zoom=18,323132,CWB379005802,35.092103,128.454201
봉곡마을,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EB%B4%89%EA%B3%A1%EB%A7%88%EC%9D%84,35.1096114,128.4176696",https://map.naver.com/p?lng=128.4176696&lat=35.1096114&zoom=18,320713,CWB379001791,35.109611,128.41767
봉곡마을,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EB%B4%89%EA%B3%A1%EB%A7%88%EC%9D%84,35.1094881,128.4176679",https://map.naver.com/p?lng=128.4176679&lat=35.1094881&zoom=18,320714,CWB379001793,35.109488,128.417668
소포,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%86%8C%ED%8F%AC,35.0744063,128.4519604",https://map.naver.com/p?lng=128.4519604&lat=35.0744063&zoom=18,323113,CWB379001906,35.074406,128.45196
소포,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%86%8C%ED%8F%AC,35.0742717,128.4518856",https://map.naver.com/p?lng=128.4518856&lat=35.0742717&zoom=18,323114,CWB379001907,35.074272,128.451886
시락,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%8B%9C%EB%9D%BD,35.0722504,128.4390807",https://map.naver.com/p?lng=128.4390807&lat=35.0722504&zoom=18,323107,CWB379001921,35.07225,128.439081
시락,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%8B%9C%EB%9D%BD,35.0721637,128.4391812",https://map.naver.com/p?lng=128.4391812&lat=35.0721637&zoom=18,323108,CWB379001922,35.072164,128.439181
시락마을,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%8B%9C%EB%9D%BD%EB%A7%88%EC%9D%84,35.0722737,128.441177",https://map.naver.com/p?lng=128.441177&lat=35.0722737&zoom=18,323109,CWB379001923,35.072274,128.441177
시락마을,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%8B%9C%EB%9D%BD%EB%A7%88%EC%9D%84,35.0721362,128.441253",https://map.naver.com/p?lng=128.441253&lat=35.0721362&zoom=18,323110,CWB379001924,35.072136,128.441253
시락정곡종점,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%8B%9C%EB%9D%BD%EC%A0%95%EA%B3%A1%EC%A2%85%EC%A0%90,35.0600328,128.4251095",https://map.naver.com/p?lng=128.4251095&lat=35.0600328&zoom=18,323104,CWB379001944,35.060033,128.425109
시락정곡종점,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%8B%9C%EB%9D%BD%EC%A0%95%EA%B3%A1%EC%A2%85%EC%A0%90,35.0600109,128.4249817",https://map.naver.com/p?lng=128.4249817&lat=35.0600109&zoom=18,323103,CWB379001943,35.060011,128.424982
신기,창원시마산합포구,진전면,1,"https://map.kakao.com/link/map/%EC%8B%A0%EA%B8%B0,35.107922,128.4477264",https://map.naver.com/p?lng=128.4477264&lat=35.107922&zoom=18,308105,CWB379001798,35.107922,128.447726
아랫소포,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%95%84%EB%9E%AB%EC%86%8C%ED%8F%AC,35.07326,128.4579333",https://map.naver.com/p?lng=128.4579333&lat=35.07326&zoom=18,323129,CWB379005800,35.07326,128.457933
아랫소포,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%95%84%EB%9E%AB%EC%86%8C%ED%8F%AC,35.0732525,128.4576262",https://map.naver.com/p?lng=128.4576262&lat=35.0732525&zoom=18,323130,CWB379005799,35.073252,128.457626
암하,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%95%94%ED%95%98,35.1071809,128.4487708",https://map.naver.com/p?lng=128.4487708&lat=35.1071809&zoom=18,308106,CWB379001803,35.107181,128.448771
암하,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%95%94%ED%95%98,35.1070664,128.4507522",https://map.naver.com/p?lng=128.4507522&lat=35.1070664&zoom=18,308108,CWB379001804,35.107066,128.450752
오서교차로,창원시마산합포구,진전면,1,"https://map.kakao.com/link/map/%EC%98%A4%EC%84%9C%EA%B5%90%EC%B0%A8%EB%A1%9C,35.1000764,128.4162033",https://map.naver.com/p?lng=128.4162033&lat=35.1000764&zoom=18,303811,CWB379006157,35.100076,128.416203
오서시장,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%98%A4%EC%84%9C%EC%8B%9C%EC%9E%A5,35.1020418,128.4161441",https://map.naver.com/p?lng=128.4161441&lat=35.1020418&zoom=18,303803,CWB379001830,35.102042,128.416144
오서시장,창원시마산합포구,진전면,2,"https://map.kakao.com/link/map/%EC%98%A4%EC%84%9C%EC%8B%9C%EC%9E%A5,35.1019299,128.4165166",https://map.naver.com/p?lng=128.4165166&lat=35.1019299&zoom=18,303804,CWB379001831,35.10193,128.416517
옹기골,창원시마산합포구,진전면,1,"https://map.kakao.com/link/map/%EC%98%B9%EA%B8%B0%EA%B3%A8,35.108948,128.4537527",https://map.naver.com/p?lng=128.4537527&lat=35.108948&zoom=18,308110,CWB379001797,35.108948,128.453753
